6.400000 0.000001 0.000009 0.128134 0.996170 0.092691 0.061523 2.0208604806117942
6.500000 0.000001 0.000010 0.130141 0.995754 0.095967 0.063485 2.0218267456731764
6.600000 0.000001 0.000010 0.132147 0.995357 0.098654 0.065479 2.022752169608498
6.700000 0.000001 0.000010 0.134154 0.995002 0.100700 0.067485 2.0236121745563116
6.800000 0.000001 0.000010 0.136161 0.994707 0.102064 0.069482 2.02438581875528
6.900000 0.000001 0.000010 0.138168 0.994492 0.102722 0.071451 2.0250576837976553
7.000000 0.000001 0.000010 0.140175 0.994372 0.102662 0.073374 2.0256194014833584
7.100000 0.000001 0.000010 0.142183 0.994361 0.101888 0.075230 2.026070664072382
7.200000 0.000002 0.000010 0.144191 0.994464 0.100419 0.077004 2.0264195988102016
7.300000 0.000002 0.000010 0.146198 0.994681 0.098289 0.078679 2.026682440383225
7.400000 0.000002 0.000010 0.148207 0.995007 0.095548 0.080243 2.0268824991047065
7.500000 0.000002 0.000009 0.150215 0.995426 0.092258 0.081684 2.0270484912921143
7.600000 0.000002 0.000009 0.152224 0.995920 0.088495 0.082994 2.0272123630829224
7.700000 0.000002 0.000009 0.154233 0.996464 0.084347 0.084165 2.0274067914288496
7.800000 0.000002 0.000008 0.156242 0.997030 0.079913 0.085196 2.027662579465866
7.900000 0.000002 0.000008 0.158251 0.997588 0.075299 0.086086 2.0280061741950623
8.000000 0.000002 0.000007 0.160260 0.998109 0.070619 0.086836 2.0284575224256436
8.100000 0.000003 0.000007 0.162270 0.998567 0.065991 0.087452 2.0290284495565647
8.200000 0.000003 0.000006 0.164280 0.998940 0.061533 0.087942 2.0297217004658354
8.300000 0.000003 0.000006 0.166290 0.999213 0.057367 0.088316 2.030530728478293
8.400000 0.000003 0.000006 0.168301 0.999379 0.053608 0.088586 2.03144026201623
8.500000 0.000003 0.000005 0.170312 0.999436 0.050367 0.088767 2.0324276221696116
8.600000 0.000003 0.000005 0.172323 0.999393 0.047745 0.088877 2.033464709378776
8.700000 0.000003 0.000005 0.174334 0.999263 0.045834 0.088932 2.0345205242697895
8.800000 0.000004 0.000005 0.176345 0.999067 0.044712 0.088952 2.0355640376689004
8.900000 0.000004 0.000005 0.178357 0.998826 0.044443 0.088956 2.0365671811442336
9.000000 0.000004 0.000005 0.180369 0.998564 0.045072 0.088964 2.03750769770911
9.100000 0.000004 0.000005 0.182381 0.998303 0.046628 0.088997 2.038371579952311
9.200000 0.000004 0.000005 0.184394 0.998057 0.049121 0.089074 2.0391548371335007
9.300000 0.000004 0.000005 0.186407 0.997840 0.052539 0.089214 2.0398643783812624
9.400000 0.000004 0.000006 0.188420 0.997653 0.056851 0.089433 2.040517875711559
9.500000 0.000005 0.000006 0.190433 0.997490 0.062008 0.089748 2.041142571382577
9.600000 0.000005 0.000007 0.192447 0.997337 0.067939 0.090172 2.0417731062919464
9.700000 0.000005 0.000008 0.194461 0.997173 0.074556 0.090717 2.0424485531101517
9.800000 0.000005 0.000008 0.196475 0.996970 0.081755 0.091392 2.0432089230211172
9.900000 0.000005 0.000009 0.198490 0.996699 0.089414 0.092204 2.0440914658113942
10.000000 0.000005 0.000010 0.200505 0.996329 0.097403 0.093158 2.0451270943764843
10.100000 0.000005 0.000011 0.202520 0.995834 0.105579 0.094253 2.0463372395598025
10.200000 0.000005 0.000012 0.204536 0.995196 0.113792 0.095488 2.0477313894667315
10.300000 0.000005 0.000012 0.206552 0.994404 0.121892 0.096859 2.0493055020840933
10.400000 0.000005 0.000013 0.208568 0.993462 0.129726 0.098358 2.0510414130813848
10.500000 0.000005 0.000014 0.210584 0.992386 0.137147 0.099975 2.0529072991222224
10.600000 0.000006 0.000015 0.212601 0.991206 0.144014 0.101699 2.054859201457684
10.700000 0.000006 0.000015 0.214618 0.989965 0.150198 0.103515 2.056843560142492
10.800000 0.000006 0.000016 0.216636 0.988716 0.155583 0.105407 2.0588006488764266
10.900000 0.000006 0.000016 0.218653 0.987522 0.160069 0.107357 2.060668729406354
11.000000 0.000007 0.000017 0.220672 0.986447 0.163573 0.109347 2.062388663927619
11.100000 0.000007 0.000017 0.222690 0.985554 0.166034 0.111356 2.0639086433573555
11.200000 0.000007 0.000017 0.224709 0.984901 0.167408 0.113365 2.0651886251963965
11.300000 0.000008 0.000017 0.226728 0.984535 0.167674 0.115354 2.066204046672317
11.400000 0.000008 0.000017 0.228747 0.984487 0.166833 0.117303 2.06694840403361
11.500000 0.000008 0.000017 0.230767 0.984773 0.164903 0.119193 2.067434375457274
11.600000 0.000009 0.000017 0.232787 0.985387 0.161927 0.121008 2.0676933079501607
11.700000 0.000009 0.000017 0.234808 0.986303 0.157965 0.122730 2.0677730685884583
11.800000 0.000009 0.000016 0.236829 0.987478 0.153099 0.124345 2.067734447484419
11.900000 0.000010 0.000016 0.238850 0.988852 0.147427 0.125842 2.067646460635492
12.000000 0.000010 0.000015 0.240871 0.990351 0.141066 0.127210 2.067581007537537
12.100000 0.000010 0.000014 0.242893 0.991896 0.134150 0.128443 2.067607376694298
12.200000 0.000011 0.000013 0.244915 0.993405 0.126827 0.129536 2.0677870644942993
12.300000 0.000011 0.000013 0.246938 0.994801 0.119255 0.130488 2.0681692970875583
12.400000 0.000011 0.000012 0.248961 0.996016 0.111604 0.131299 2.068787546992061
12.500000 0.000012 0.000011 0.250984 0.996998 0.104049 0.131974 2.0696572413672643
12.600000 0.000012 0.000011 0.253008 0.997714 0.096769 0.132519 2.0707747829714407
12.700000 0.000013 0.000010 0.255032 0.998149 0.089941 0.132944 2.0721179495359108
12.800000 0.000013 0.000009 0.257056 0.998313 0.083735 0.133260 2.073647691270445
12.900000 0.000014 0.000009 0.259081 0.998231 0.078313 0.133482 2.0753112908553257
13.000000 0.000014 0.000008 0.261107 0.997950 0.073826 0.133624 2.077046768548828
13.100000 0.000015 0.000008 0.263132 0.997524 0.070403 0.133706 2.0787883001442
13.200000 0.000015 0.000008 0.265158 0.997016 0.068157 0.133744 2.0804722763791426
13.300000 0.000016 0.000008 0.267185 0.996488 0.067176 0.133760 2.0820434940114874
13.400000 0.000016 0.000008 0.269211 0.995996 0.067523 0.133772 2.0834608667532017
13.500000 0.000017 0.000008 0.271239 0.995583 0.069233 0.133800 2.084702014920924
13.600000 0.000017 0.000009 0.273266 0.995276 0.072315 0.133865 2.085766161188901
13.700000 0.000017 0.000009 0.275294 0.995080 0.076745 0.133986 2.0866749301423244
13.800000 0.000018 0.000010 0.277323 0.994980 0.082474 0.134179 2.087470899371863
13.900000 0.000018 0.000010 0.279351 0.994941 0.089421 0.134462 2.088214034692951
14.000000 0.000018 0.000011 0.281381 0.994907 0.097478 0.134850 2.0889764049068242
14.100000 0.000019 0.000012 0.283410 0.994813 0.106511 0.135354 2.08983575968859
14.200000 0.000019 0.000013 0.285441 0.994583 0.116363 0.135986 2.0908686350304264
14.300000 0.000019 0.000014 0.287471 0.994144 0.126854 0.136752 2.0921436213813633
14.400000 0.000019 0.000015 0.289502 0.993432 0.137791 0.137657 2.093715317172307
14.500000 0.000020 0.000017 0.291534 0.992395 0.148966 0.138705 2.095619341188287
14.600000 0.000020 0.000018 0.293566 0.991006 0.160167 0.139894 2.097868640182377
14.700000 0.000021 0.000019 0.295598 0.989264 0.171177 0.141220 2.1004512374931044
14.800000 0.000021 0.000020 0.297631 0.987196 0.181787 0.142678 2.1033295325886012
14.900000 0.000021 0.000021 0.299664 0.984860 0.191796 0.144259 2.106441261369734
15.000000 0.000022 0.000022 0.301698 0.982342 0.201018 0.145952 2.1097022247087063
15.100000 0.000023 0.000023 0.303732 0.979751 0.209283 0.147742 2.113010846216248
15.200000 0.000023 0.000024 0.305766 0.977210 0.216446 0.149615 2.1162545004816273
15.300000 0.000024 0.000025 0.307801 0.974854 0.222384 0.151553 2.1193173563108303
15.400000 0.000025 0.000025 0.309837 0.972812 0.226999 0.153538 2.1220892324807474
15.500000 0.000025 0.000026 0.311873 0.971206 0.230217 0.155551 2.124474718887307
15.600000 0.000026 0.000026 0.313910 0.970137 0.231992 0.157571 2.1264016393937557
15.700000 0.000027 0.000026 0.315946 0.969675 0.232301 0.159579 2.1278278845171577
15.800000 0.000027 0.000026 0.317984 0.969861 0.231146 0.161555 2.128745758154373
15.900000 0.000028 0.000026 0.320022 0.970695 0.228551 0.163480 2.1291832599545315
16.000000 0.000029 0.000026 0.322060 0.972140 0.224566 0.165335 2.129202118068395
16.100000 0.000030 0.000025 0.324099 0.974122 0.219262 0.167105 2.128892816622794
16.200000 0.000030 0.000024 0.326138 0.976535 0.212735 0.168773 2.1283672366811293
16.300000 0.000031 0.000024 0.328178 0.979248 0.205105 0.170327 2.1277497715989533
16.400000 0.000032 0.000023 0.330218 0.982116 0.196514 0.171756 2.1271678489284085
16.500000 0.000033 0.000022 0.332259 0.984988 0.187128 0.173052 2.126742702476444
16.600000 0.000034 0.000021 0.334301 0.987717 0.177135 0.174210 2.12658104470071
16.700000 0.000035 0.000020 0.336342 0.990173 0.166740 0.175227 2.12676806884098
16.800000 0.000036 0.000019 0.338385 0.992251 0.156165 0.176103 2.127362033722453
16.900000 0.000037 0.000018 0.340427 0.993878 0.145646 0.176840 2.1283905930827594
17.000000 0.000038 0.000017 0.342471 0.995018 0.135420 0.177445 2.129849023624986
17.100000 0.000039 0.000016 0.344514 0.995672 0.125729 0.177926 2.1317005406088017
17.200000 0.000040 0.000016 0.346559 0.995876 0.116808 0.178293 2.1338789037400603
17.300000 0.000041 0.000015 0.348604 0.995700 0.108880 0.178560 2.1362934491562027
17.400000 0.000042 0.000015 0.350649 0.995234 0.102150 0.178742 2.13883650091177
17.500000 0.000043 0.000014 0.352695 0.994585 0.096801 0.178855 2.1413928234988497
17.600000 0.000044 0.000014 0.354741 0.993862 0.092989 0.178919 2.1438504244801364
17.700000 0.000045 0.000014 0.356788 0.993166 0.090837 0.178951 2.1461116847124644
17.800000 0.000046 0.000014 0.358836 0.992581 0.090436 0.178972 2.1481035760593383
17.900000 0.000047 0.000014 0.360883 0.992165 0.091837 0.179003 2.149785701259751
18.000000 0.000048 0.000015 0.362932 0.991941 0.095056 0.179062 2.1511550955753185
18.100000 0.000049 0.000015 0.364981 0.991899 0.100067 0.179169 2.1522471452985314
18.200000 0.000050 0.000016 0.367031 0.991992 0.106806 0.179342 2.1531325256266287
18.300000 0.000051 0.000017 0.369081 0.992141 0.115169 0.179599 2.1539106201643183
18.400000 0.000052 0.000018 0.371132 0.992242 0.125016 0.179955 2.1547003295668614
18.500000 0.000052 0.000019 0.373183 0.992175 0.136168 0.180423 2.1556294131065203
18.600000 0.000053 0.000021 0.375235 0.991816 0.148419 0.181014 2.1568235029481575
18.700000 0.000054 0.000022 0.377287 0.991048 0.161532 0.181738 2.1583957278566714
18.800000 0.000054 0.000024 0.379340 0.989774 0.175252 0.182599 2.160437577924427
18.900000 0.000055 0.000025 0.381394 0.987928 0.189307 0.183602 2.1630113509577615
19.000000 0.000056 0.000027 0.383448 0.985484 0.203421 0.184747 2.1661443378790723
19.100000 0.000057 0.000028 0.385503 0.982460 0.217316 0.186031 2.1698248680058376
19.200000 0.000058 0.000030 0.387558 0.978923 0.230724 0.187450 2.174000419831614
